Order ID,Order Date,Shipped,Customer ID,City,State/Province,Postal/Zip Code,Country,Product Title,Option Summary,Quantity,Unit Price,Discount Price,Item Total,Shipping Total,Discount Total,Order Total,Status
229430,2020-11-20,2020-11-27,30e89adf7377c27d0be9c6e011dd6742778a258a172308b5e480daa39974d804,Montreal,QC,H2J 3J7,Canada,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM2612,1,149.99,149.99,149.99,24.99,0.0,174.98,billed
229477,2020-11-20,2020-11-27,d3e192fdb3dad8cf0f255e6fb5f6a4d9fc7e0b31d11c4b4c53006d4ff1fff224,Le Teich,Aquitaine,33470,France,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM2612,1,149.99,149.99,149.99,16.49,0.0,166.48,billed
231688,2020-11-29,2020-12-07,5d246916fc0ef60d760a4284264cb2e84cd02738bf0c219b856c84c1a59ded9c,matudo,chiba,2602261,Japan,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
234396,2020-12-09,2020-12-12,fae808f53803997abaae6d1b327b12602412a20d430a77eb18510555fb6b2ca0,Concord,CA,94521-4207,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
235325,2020-12-13,2020-12-20,81d9cf24f7ac51edfd466467d6adc5d887dd6bf80b8faa06f2b4ae10a0d3e5f3,London,London,W3 7AW,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
235336,2020-12-13,2020-12-20,ec7a155ec5a8e6779fe73f6153efe69adb6b3f271cc9d11dcd632bf86f76583c,Los Angeles,CA,90041-3413,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
235368,2020-12-13,2020-12-20,e83901328e26d2f706b41cc2d16825fa528d77fb9e8db683dc6480f835caadb1,Reno,NV,89502-5373,United States of America,DAFM synth - Upgrade KIT,Upgrade Kit: Green Pill - 128 kbytes Microcontroller & USB To Serial Converter,1,33.98,33.98,33.98,0.0,0.0,33.98,billed
235394,2020-12-13,2020-12-20,5bc7e0e0f5ff854bfb6a5bde9790af93d15ff386863c371f8f6b122fd58e4f66,Kawasaki,Kanagawa,2150022,Japan,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Metallic Red; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
235588,2020-12-14,2020-12-20,fc7799bbdd95b92d83288e9063128cd625070e6b45ccea58023966b44cf262b2,Tokyo,,1580082,Japan,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,249.99,249.99,249.99,24.99,0.0,274.98,refunded
236201,2020-12-17,2020-12-20,30e89adf7377c27d0be9c6e011dd6742778a258a172308b5e480daa39974d804,Montreal,QC,H2J 3J7,Canada,DAFM synth - Upgrade KIT,Upgrade Kit: USB To Serial Converter,1,14.98,14.98,14.98,0.0,0.0,14.98,billed
236266,2020-12-17,2020-12-20,45ec8994dcc3bd29a10b0ab0d2864163fa5ba88b66c3b474de8b92b34bad69e4,Kullaa,-,29340,Finland,DAFM synth - Upgrade KIT,Upgrade Kit: USB To Serial Converter,1,14.98,14.98,14.98,0.0,0.0,14.98,billed
239280,2021-01-06,2021-01-11,fc7799bbdd95b92d83288e9063128cd625070e6b45ccea58023966b44cf262b2,Tokyo,,1580082,Japan,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
239281,2021-01-06,2021-01-11,757f33ad9fbcf1f55a1f6420161ed88772d990bf14a1a18c152d6ca4f3fc13e4,Sarasota,FL,34238-2631,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
239284,2021-01-06,2021-01-15,60b8c4ba9b27e5220d08489ea9c29fdafae1a44566151b3ae78aa7b288e4c547,Coral Gables,FL,33146-2738,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; Knobs color: Rose Gold,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
242794,2021-01-22,2021-01-24,757f33ad9fbcf1f55a1f6420161ed88772d990bf14a1a18c152d6ca4f3fc13e4,Sarasota,FL,34238-2631,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
243068,2021-01-23,2021-01-26,08f3e29e7755f2e4df2d4859d43d9d4b7ad309a72c9166f9db4359eef394cce3,Tempe,AZ,85281-6607,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
243116,2021-01-24,2021-01-26,6799505dce47a2c3a8627649f4ca442265d9fb016fd13e3587cb9410a0f8a2ae,Portland,OR,97214-4529,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
243257,2021-01-24,2021-01-30,ffb262c3feda7513a96fe1d4a5070364df15d673eb5071dc24f2380e33937450,Baldwin Park,CA,91706,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
243351,2021-01-25,2021-01-30,cbc2108d8e530505f32b89a5463a2643457b97ff627e65e82b05fee3519a3196,Portland,OR,97229-1150,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM3438; Knobs color: Metallic Red,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
244188,2021-01-30,2021-01-31,65b2661d0633c2084613fdc4ccdb45955c49c906f82ed7b7f2eedf75238d5d9b,West Babylon,NY,11704,United States of America,DAFM synth - GENESIS YM2612 / YM3438,"Knobs color: Urban Black; FM YAMAHA chip: [Caution] YM2612, current FW version, former Green PCB model, microUSB, lower refresh rate displays",1,174.99,174.99,174.99,24.99,0.0,199.98,billed
245679,2021-02-07,2021-02-11,e610a73660101fc11d4157afb84b3205204fb6bda57fd55852f57c669c53dbda,Weilmuenster,Hessen,35789,Germany,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,149.99,149.99,149.99,16.49,0.0,166.48,billed
245680,2021-02-07,2021-02-11,baba9e354ba14f59803e154c4d44a70c5e24ca3d8e907d1f8ff252c968da99e7,Freiburg,Baden-Wuerttemberg,79111,Germany,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM2612,1,149.99,149.99,149.99,16.49,0.0,166.48,billed
245683,2021-02-07,2021-02-11,b3211b0a464754607a73e3391dec7443644e7eac2cd2a8ba82d01881d851ed84,Munich,Bavaria,81477,Germany,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included; FM YAMAHA chip: YM3438,1,159.98,159.98,159.98,16.49,0.0,176.47,billed
247574,2021-02-19,2021-02-22,604d763a54bbb2affa2a56f7e893a692551ff4268ac09644af11800b168b3c12,Umeå,Västerbotten,90332,Sweden,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
247587,2021-02-20,2021-02-22,f8422871d3c438c8f6ab3a35702c3a04f630571f583e14a6104d8c97edf6c1de,Saint Ybars,Ariège,09210,France,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,249.99,249.99,249.99,16.49,0.0,266.48,billed
248774,2021-02-25,2021-02-27,757f33ad9fbcf1f55a1f6420161ed88772d990bf14a1a18c152d6ca4f3fc13e4,Sarasota,FL,34238-2631,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,249.99,249.99,249.99,24.99,0.0,274.98,billed
250795,2021-03-08,2021-03-10,f5b45671475032d6c574631fae3db9782bfeb1c67623628d3b307c9f5e0a5dd4,Lakewood,CA,90715-1316,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
251991,2021-03-12,2021-03-16,2b9419d5522b6cf7f0fcb0ecc7ab0941993fe64bf24cc10c8bfa5d4754aa1deb,Seattle,WA,98116-3351,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included; FM YAMAHA chip: YM3438,1,169.98,169.98,169.98,24.99,0.0,194.97,billed
252038,2021-03-13,2021-03-16,5e565ad5f8ebd663b7f0e404c8c74a0d86dd2519a3faec96001329057b85f5c6,Alsdorf,RLP,57518,Germany,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,159.99,159.99,159.99,16.49,0.0,176.48,billed
252039,2021-03-13,2021-03-16,8158788b252383e8f24ae056fe7798248feb476bed32828a687308376e4c85c1,Nuernberg,bayern,90427,Germany,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,159.99,159.99,159.99,16.49,0.0,176.48,billed
252061,2021-03-13,2021-03-16,9c7403808ef2a135ea8d232c38be5b0b28cdb51c8aea07a779010ca6c72aeae8,Portsmouth,England,PO6 2PL,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,159.99,159.99,159.99,24.99,0.0,184.98,billed
252225,2021-03-14,2021-03-16,4f2b8be096a9097ce0882c25089ec03a739103c0b3efdefa7e5e0fe1d04c437b,San Francisco,CA,94117-1183,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included; FM YAMAHA chip: YM3438,1,169.98,169.98,169.98,24.99,0.0,194.97,billed
252304,2021-03-14,2021-03-16,5ea9c5c276ef634790001bc53f1ba1425699b9ed4a826ae45a564c0e467c76af,Seattle,WA,98105-6443,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
252708,2021-03-16,2021-03-17,fb7b7a0cb885005df9d65f66934a6a0660ede5cbc87738b2de8593ce46591e3b,Fort Wayne,IN,46825-4318,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM3438; Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
253004,2021-03-17,2021-03-18,654e60b774ad36b35e12b881279cf0dc6394d50f4658d7af8dcbaf6c2c024e70,Elmshorn,Schleswig-Holstein,25337,Germany,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM3438; Knobs color: Metallic Red,1,259.99,259.99,259.99,16.49,0.0,276.48,billed
254966,2021-03-29,2021-04-05,a0c445b9064543fd1ec7ddcfd2fc3590f886272b3147905085fed4637e4bcaad,Lethbridge,AB,T1J4X8,Canada,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
256126,2021-04-03,2021-04-07,7e0a3e445c2e165b164b20375750818514f4c55fae9dfa60596b58434813b58f,Phoenix,AZ,85009-5108,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Rose Gold,1,259.99,259.99,259.99,24.99,0.0,299.96,billed
256126,2021-04-03,,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,,,,,DAFM synth - Upgrade KIT,Upgrade Kit: USB To Serial Converter,1,14.98,14.98,14.98,,,,billed
256136,2021-04-03,2021-04-07,24a97e5361cca178289b8911a1a870ba4a6699992dd1f257afd3a25aceb8fa86,Cedarburg,WI,53012-1441,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Rose Gold,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
260331,2021-04-23,2021-04-27,659ef4f065648aa935d5f48cb65398504b626e9ee142616324b1b3f878b161fc,Moscow,Moscow,107065,Russia,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included; FM YAMAHA chip: YM3438,1,169.98,169.98,169.98,24.99,0.0,194.97,billed
260587,2021-04-25,2021-04-27,63fdf8578fba440e7c978e85c3b9e8f1d3158474321c991337e371265c492a28,Upper Arlington,OH,43220-3070,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Metallic Red; FM YAMAHA chip: YM2612,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
260654,2021-04-25,2021-05-02,b0a924f760ecab253e4ff4e46d8566bfcb8939f8b1c0870baad76bfcaa67f2ea,Sacramento,CA,95827-2472,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM3438; Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
261360,2021-04-28,2021-05-02,6c9509162976dc640ff232283affc522f04b0425ad2171a510115f67bd0321a3,Trieste,Trieste,34149,Italy,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,16.49,0.0,276.48,billed
261617,2021-04-29,2021-05-02,0c628ef650442b25ce93dd80fcf8ad3567da00dcfedc0b7d93fd7773cf5a1998,Kellyville,OK,74039-0121,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included; FM YAMAHA chip: YM3438,1,169.98,169.98,169.98,24.99,0.0,194.97,billed
261790,2021-04-30,2021-05-02,5a7efc099b17106c1db274192512e02be383689916339b0a05467521fe053a7f,N Charleston,SC,29405-6736,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
262621,2021-05-04,2021-05-07,bd834dfd9ad551019346ac6f6d02c8c27d391273cc49250b072009ab4e5dc18b,San Ysidro,CA,92173-3121,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,159.99,159.99,159.99,24.99,0.0,184.98,billed
263067,2021-05-07,2021-05-10,b357c1e7ef171192a9ba3847e27f1669e278aa0befccfd11cca7308044e997e7,Cremlingen,nds,38162,Germany,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,159.99,159.99,159.99,16.49,0.0,176.48,billed
264225,2021-05-12,2021-05-18,542d6e1fb001dd3560a473152b95f83c8842a1f113afc23391d579dd93052a86,Ottawa,ON,K1Z 5N4,Canada,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
264226,2021-05-12,,65518f673f0f0ee95524bbfac829fac90915a87b89fe923155080b81621f5fc9,Brighton,East Sussex,BN21FH,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,refunded
264246,2021-05-12,2021-05-18,2a4471b5879760c9dacb7a1a950233419dfd92f1a16d8a36b2fcac25e134528a,Berlin,Berlin,13349,Germany,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; Knobs color: Rose Gold,1,259.99,259.99,259.99,16.49,0.0,276.48,billed
264585,2021-05-15,2021-05-18,efef83045626557e4361e72ff95511e4d00ed17605b856eff76286a8d2f87665,Climax,MI,49034-9720,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
267314,2021-05-26,2021-05-31,804f71392fa0217a5cad3194efb9ef78e92bc3f0fd3ada6c676061c432c8da5b,Boulder,CO,80304-2820,United States of America,DAFM synth - Upgrade KIT,Upgrade Kit: USB To Serial Converter,1,14.98,14.98,14.98,0.0,0.0,14.98,billed
267468,2021-05-27,2021-06-02,6404b6b33af7f721f39910ff9cda84491ad34ef93f7f0e520494573563c20704,Houston,TX,77035-3017,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
267469,2021-05-27,2021-06-05,ee97429a3a37102bf2a3fb0d3d11a2585b6dfa2f201c472f42705687f3dbac7f,Falmouth,Cornwall,TR115RP,United Kingdom,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
267893,2021-05-30,2021-06-06,04dc33d3e53a30be927e33fedee9a25dcbd7ecaf3ad00165a722ba72bffaae1c,Osaka,Osaka-shi,5310072,Japan,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
270066,2021-06-10,2021-06-14,6d3348fb1631d9c5451425d42db523572f004d468f92fa2d5a13aeab722a8d03,East Elmhurst,NY,11370-1207,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
270070,2021-06-10,2021-06-14,04dc33d3e53a30be927e33fedee9a25dcbd7ecaf3ad00165a722ba72bffaae1c,Osaka,Osaka-shi,5310072,Japan,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
270071,2021-06-10,2021-06-14,b812da72bd2c416080583256299d30e3784c96b9d827a8dfce7803b2cacc1d5a,Weston,CT,06883-1922,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM3438; Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
271289,2021-06-17,2021-06-23,1c67092ab3380803ec12211f8c471bfd9ee1306e194dcfd05f81a30eb544e729,Savage,MN,55378-2902,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Metallic Red; FM YAMAHA chip: YM2612,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
272269,2021-06-22,2021-06-28,ee97429a3a37102bf2a3fb0d3d11a2585b6dfa2f201c472f42705687f3dbac7f,Falmouth,Cornwall,TR115RP,United Kingdom,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
273067,2021-06-27,2021-07-04,282d479d1a4b65f3df32489a6f7121bb885ab860298fa28ff56f80e82f572143,Plymouth,MI,48170-3623,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
273072,2021-06-27,2021-07-04,6d3348fb1631d9c5451425d42db523572f004d468f92fa2d5a13aeab722a8d03,East Elmhurst,NY,11370-1207,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
273076,2021-06-27,2021-07-04,d70ca1ba2f398201dd5f0bb1e6913fa4bd6fb2d4f96359ab99812c6b96da4c44,Tualatin,OR,97062,United States of America,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
273336,2021-06-29,2021-07-04,b7c9028a95c5b025301ae29dacdc786ff8dab8a20cfa21ad8db6cc41b6e5d246,Bradenton,FL,34212-2667,United States of America,DAFM synth - GENESIS YM2612 / YM3438,FM YAMAHA chip: YM2612; Knobs color: Rose Gold,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
275837,2021-07-14,2021-07-19,6967a4eb0e73b91ba69f0a4f66104e06add87df331c9c61d347cef6fa9088290,Indianapolis,IN,46203-3604,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Metallic Red; FM YAMAHA chip: YM2612,1,274.98,274.98,274.98,24.99,0.0,299.97,billed
276021,2021-07-16,2021-07-19,1aecc597f36db9e527bd3fd0297806da526319921a5e2fb221840799baa7ce5a,Ilmenau,Thuringia,98693,Germany,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,16.49,0.0,276.48,billed
276366,2021-07-18,2021-07-19,a18b5aeba0037086415b86ce93becedc21d3efc0b7396f7b78225d76b0c4c6b3,Raleigh,NC,27601-2083,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
278920,2021-08-04,2021-08-10,c35ef881eaddf9f64b7cfb3a4c8ae0f8656760ad97221b7c446107122ca3549b,Homewood,IL,60430-2907,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Metallic Red; FM YAMAHA chip: YM2612,1,274.98,274.98,274.98,24.99,0.0,299.97,billed
278921,2021-08-04,2021-08-10,f5994b0d5447b5dcc09bbdd0dc6571602661d01e6bbbd147e438d1b91760a18b,Dillon,CO,80435,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438; USB to Serial Adapter for future firmware upgrades: Included,1,169.98,169.98,169.98,24.99,0.0,194.97,billed
278926,2021-08-04,2021-08-10,d90e1240a7ec940f6edcbc767d590af805fdd1030248168cc3f7e7bff8e18713,Zwijndrecht,Zuid-Holland,3332HX,Netherlands,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included; FM YAMAHA chip: YM2612,1,184.97,184.97,184.97,16.49,0.0,201.46,billed
278928,2021-08-04,2021-08-10,ffb0fb1b1f7edf78467cdb8a1277d70d0cc9b5bdd1ff9f2d20f48967e2f0c617,Chicago,IL,60647-4998,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,159.99,159.99,159.99,24.99,0.0,184.98,billed
279246,2021-08-06,2021-08-10,ee1e4635a18eb2c053aa7ec1b0e145ed99eb80944534e1665fb295d713a8e067,Cazadero,CA,95421-9665,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
279982,2021-08-11,2021-08-19,604d763a54bbb2affa2a56f7e893a692551ff4268ac09644af11800b168b3c12,Umeå,Västerbotten,90332,Sweden,DAFM synth - BLASTER YMF262 (OPL3),Knobs color: Silver Gray,1,259.99,259.99,259.99,16.49,0.0,276.48,billed
282149,2021-08-23,2021-08-31,a0f3ec0816facc80a100d5da8608daae5b54ae7c9f802d162697e2dd2b7640ce,Saint-Ybars,occitanie,09210,France,DAFM synth - BLASTER YMF262 (OPL3),Knobs color: Silver Gray,1,259.99,259.99,259.99,16.49,0.0,276.48,billed
282273,2021-08-24,2021-08-31,1074da92ab60b1aa2f13d07938a199ddf70a25a6dcfd998d59bfcc3bbb855354,Rennes,Ille-et-vilaine,35000,France,DAFM synth - ARCADE YM2151,Knobs color: Metallic Red,1,259.99,259.99,259.99,16.49,0.0,276.48,billed
283955,2021-09-04,2021-09-06,b71f43c3657de7d30a8a16f55f09ec956cda3d56894cf9d74d1ef2a44bf4b8d9,Ooltewah,TN,37363-4855,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM2612,1,274.98,274.98,274.98,24.99,0.0,299.97,billed
283975,2021-09-04,2021-09-06,a7de391658c5a4fe136d9f3d6a35394954aef33ab8047e857055fdf3c3f964ec,Cleveland Heights,OH,44118-4313,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
284914,2021-09-11,2021-09-13,c57a6536b453f510752128be4606d804245cfa14dbb2e5648f4152f900d99904,Shiroishi-City,Miyagi-ken,989-0213,Japan,DAFM synth - ARCADE YM2151 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included,1,159.99,159.99,159.99,24.99,0.0,184.98,billed
285229,2021-09-12,2021-09-16,bb896dda33736b77df1bdd93fc3d85bae54c6b2a75c12b04db7297c8fdba1b10,Platina,CA,96076-9531,United States of America,DAFM synth - GENESIS YM2612 / YM3438,Knobs color: Urban Black; FM YAMAHA chip: YM3438,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
285417,2021-09-14,2021-09-25,0618510568bedd20b573f8bfeca0ceda5753c949015800f3c4da5fa85d0a2968,Berlin,Berlin,10779,Germany,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,259.99,259.99,259.99,16.49,0.0,276.48,billed
286444,2021-09-21,2021-09-25,e1f7764ed879843629577bb7d127cc49f98aa4b0e7c398363aafa276c55fc22d,Melbourne,FL,32901-1408,United States of America,DAFM synth - ARCADE YM2151 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included,1,169.98,169.98,169.98,24.99,0.0,194.97,billed
288105,2021-10-01,2021-10-03,29b2bac5decdc8aa13c07ad0c2aee6076099044cc28bb450650575095b0fb248,Puigcerdà,Girona,17520,Spain,DAFM synth - BLASTER YMF262 (OPL3),Knobs color: Silver Gray,1,259.99,259.99,259.99,5.99,0.0,265.98,billed
288165,2021-10-02,2021-10-04,32a49107a461565fb08a970513e651982ed0999a4bc3fd46d8bb69326bc3ba85,Sartrouville,Yvelines,78500,France,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; FM YAMAHA chip: YM3438; USB to Serial Adapter for future firmware upgrades: Included,1,169.98,169.98,169.98,16.49,0.0,186.47,billed
288227,2021-10-02,2021-10-04,9d1fa73552bccfd58b3aee0d4a1488816fb0e04144add47c27eb782329b7cf20,Basye,VA,22810-0156,United States of America,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Not included; FM YAMAHA chip: YM3438,1,159.99,159.99,159.99,24.99,0.0,184.98,billed
288249,2021-10-02,2021-10-04,08702b4b945b8b1a36ba2f09dfe7a4eb485ba1b409cf073160c97901f814faa4,Chêne-Bougeries,Genève,1224,Switzerland,DAFM synth - GENESIS YM2612 / YM3438 - DIY kit,Assembly: Do-It-Yourself; USB to Serial Adapter for future firmware upgrades: Included; FM YAMAHA chip: YM2612,1,184.97,184.97,184.97,24.99,0.0,209.96,billed
312189,2022-02-09,2022-02-13,5bc7e0e0f5ff854bfb6a5bde9790af93d15ff386863c371f8f6b122fd58e4f66,Kawasaki,Kanagawa,2150022,Japan,DAFM synth - ARCADE YM2151,Knobs color: Urban Black,1,259.99,259.99,259.99,24.99,0.0,284.98,billed
